month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,15,241777.58,29013.31,False,0.1034
2025-08,14,230784.44,27694.13,False,0.1256
2025-09,15,236338.31,56721.19,True,0.1157
2025-10,15,247405.49,59377.32,True,0.1341
2025-11,16,261176.7,62682.41,True,0.1297
2025-12,14,227613.79,27313.65,False,0.1666
2026-01,14,229443.57,27533.23,False,0.1635
2026-02,14,230383.07,27645.97,False,0.1912
2026-03,14,224296.34,53831.12,True,0.1932
2026-04,14,228006.85,27360.82,False,0.2073
2026-05,14,231370.24,55528.86,True,0.2092
2026-06,13,214375.75,51450.18,True,0.237
