date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,108056.09,63227.4,9,10,0.038
2025-07-02,111439.94,67094.48,11,9,0.0383
2025-07-03,103811.08,54245.75,12,3,0.0459
2025-07-04,114610.07,67704.66,9,8,0.0433
2025-07-05,66984.83,36745.46,11,7,0.0424
2025-07-06,76069.4,40295.8,9,13,0.0409
2025-07-07,112500.14,66767.63,11,5,0.0427
2025-07-08,113650.74,65223.73,8,6,0.0396
2025-07-09,98002.14,51747.36,10,6,0.0409
2025-07-10,99473.73,62013.31,12,2,0.0415
2025-07-11,0.0,0.0,0,0,0.0
2025-07-12,76233.1,42906.81,14,3,0.0435
2025-07-13,81591.92,42191.87,15,9,0.0399
2025-07-14,84478.77,43746.39,16,4,0.0411
2025-07-15,140366.58,92703.3,9,7,0.0385
2025-07-16,117804.53,63248.11,12,5,0.0393
2025-07-17,94667.83,50452.65,12,5,0.0493
2025-07-18,106176.99,57164.82,18,11,0.0432
2025-07-19,63055.06,36979.42,10,5,0.047
2025-07-20,62232.52,34769.33,8,6,0.0462
2025-07-21,86369.34,49165.24,6,9,0.0442
2025-07-22,95902.77,47812.99,9,6,0.0435
2025-07-23,105982.51,59837.18,15,14,0.0438
2025-07-24,110310.67,57121.8,9,5,0.0401
2025-07-25,95822.05,46659.56,14,7,0.0407
2025-07-26,0.0,0.0,0,0,0.0
2025-07-27,69048.44,31415.95,8,7,0.0418
2025-07-28,133528.87,73085.46,17,8,0.0395
2025-07-29,123224.29,74934.79,13,4,0.0397
2025-07-30,108271.43,54025.7,8,7,0.0419
2025-07-31,107955.57,65105.59,10,9,0.0396
2025-08-01,90904.55,55994.91,13,5,0.0437
2025-08-02,65475.89,35299.78,11,8,0.0409
2025-08-03,89927.56,49136.35,12,10,0.0421
2025-08-04,125367.21,71755.27,11,6,0.0374
2025-08-05,103292.98,56386.94,12,12,0.0402
2025-08-06,131136.18,72859.49,13,9,0.0411
2025-08-07,96832.51,53717.59,6,5,0.044
2025-08-08,103640.88,53536.18,12,9,0.0415
2025-08-09,52464.64,28071.97,11,2,0.0431
2025-08-10,69592.15,38408.92,9,2,0.0392
2025-08-11,108453.71,63998.39,6,8,0.0383
