month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,8,130602.29,31344.55,True,0.1082
2025-08,8,130631.34,31351.52,True,0.1172
2025-09,8,132230.73,15867.69,False,0.1179
2025-10,9,147935.05,17752.21,False,0.1257
2025-11,8,132717.17,31852.12,True,0.1514
2025-12,8,126935.36,30464.49,True,0.1677
2026-01,8,129105.29,30985.27,True,0.1626
2026-02,8,130221.27,31253.1,True,0.1863
2026-03,7,116948.45,28067.63,True,0.2039
2026-04,7,116840.43,28041.7,True,0.2124
2026-05,7,118647.0,28475.28,True,0.2183
2026-06,7,118484.83,28436.36,True,0.2344
