date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,114166.83,69249.79,5,8,0.0068
2025-07-02,104653.87,62004.39,9,9,0.0039
2025-07-03,99332.02,54035.58,11,4,0.006
2025-07-04,115182.02,63152.75,5,7,0.0068
2025-07-05,65880.47,36278.71,7,7,0.0119
2025-07-06,73961.96,39302.54,3,8,0.0101
2025-07-07,122461.35,68634.61,18,5,0.0107
2025-07-08,103950.38,57653.59,14,3,0.0085
2025-07-09,85663.26,49374.38,9,4,0.0086
2025-07-10,101769.68,58630.31,8,8,0.0017
2025-07-11,107719.5,57775.52,11,8,0.009
2025-07-12,74254.23,39184.57,9,5,0.0056
2025-07-13,62482.53,33423.0,9,2,0.0127
2025-07-14,107459.74,56582.16,6,6,0.0116
2025-07-15,107545.74,55543.63,11,4,0.005
2025-07-16,127122.85,65650.76,17,9,0.0059
2025-07-17,103953.09,60853.34,12,5,0.0044
2025-07-18,100209.05,51597.47,15,5,0.0076
2025-07-19,59732.51,33712.43,11,3,0.0065
2025-07-20,74305.65,40865.95,12,7,0.0043
2025-07-21,95445.86,48698.45,12,11,0.0092
2025-07-22,93769.38,48292.05,5,3,0.0098
2025-07-23,93850.74,51506.61,15,7,0.0049
2025-07-24,108154.86,53171.4,14,3,0.0062
2025-07-25,97173.77,54333.01,11,7,0.0084
2025-07-26,65779.45,38970.8,11,5,0.0046
2025-07-27,81547.11,44162.71,11,1,0.0109
2025-07-28,85290.58,44356.28,8,8,0.0155
2025-07-29,104400.19,63788.54,9,7,0.0097
2025-07-30,119982.41,56272.57,14,6,0.0042
2025-07-31,84622.64,45239.07,7,4,0.0057
2025-08-01,116303.52,57260.2,9,8,0.0076
2025-08-02,53418.78,31611.38,8,6,0.007
2025-08-03,63508.21,39584.3,9,2,0.0079
2025-08-04,115776.29,63722.79,10,7,0.0051
2025-08-05,94435.98,52881.13,7,4,0.0055
2025-08-06,107712.69,57087.62,13,4,0.0034
2025-08-07,85489.05,42822.59,16,8,0.0097
2025-08-08,101291.76,53152.51,14,4,0.0052
2025-08-09,61238.71,33688.96,10,0,0.0082
2025-08-10,70299.34,36091.54,8,7,0.0101
2025-08-11,106167.57,56341.43,9,7,0.0081
2025-08-12,98080.58,47598.11,13,6,0.0068
2025-08-13,82511.43,48639.64,9,4,0.0087
2025-08-14,109828.65,62041.84,10,9,0.004
2025-08-15,109012.6,65602.76,14,5,0.0083
2025-08-16,69774.85,37634.43,11,3,0.0035
2025-08-17,71886.78,41705.37,13,5,0.0075
2025-08-18,89223.63,47672.86,8,3,0.0046
2025-08-19,108366.11,59717.63,9,13,0.0047
2025-08-20,87209.21,49270.16,11,4,0.0076
2025-08-21,96185.69,52105.94,7,5,0.0109
2025-08-22,107153.71,59672.93,22,7,0.007
2025-08-23,61029.46,33100.56,5,4,0.0033
2025-08-24,57969.93,34423.51,10,4,0.0105
2025-08-25,92241.98,54153.61,10,8,0.006
2025-08-26,119326.34,61620.39,12,16,0.0069
2025-08-27,109579.9,62533.28,13,8,0.0061
2025-08-28,85339.7,47785.36,12,6,0.0097
2025-08-29,111457.59,60736.14,12,7,0.0147
2025-08-30,63402.96,37343.76,16,5,0.009
2025-08-31,63987.94,32985.21,6,4,0.0032
2025-09-01,107350.68,60704.47,5,7,0.0032
2025-09-02,114668.71,65237.9,12,6,0.0101
2025-09-03,109255.16,60229.57,6,6,0.0072
2025-09-04,98384.42,51559.25,7,9,0.0112
2025-09-05,0.0,0.0,0,0,0.0
2025-09-06,65119.47,35042.04,10,4,0.0088
2025-09-07,53834.7,32879.65,11,8,0.0111
2025-09-08,97454.86,54054.04,6,8,0.0012
2025-09-09,103918.25,56037.96,14,8,0.0078
2025-09-10,94468.17,52734.06,11,6,0.0093
2025-09-11,117941.88,63711.04,9,5,0.0046
2025-09-12,95410.49,50590.68,9,7,0.002
2025-09-13,67521.77,36968.34,7,7,0.0023
2025-09-14,70000.51,40265.04,8,2,0.0083
2025-09-15,98062.15,53476.02,15,8,0.0053
2025-09-16,110599.39,59826.23,9,8,0.0041
2025-09-17,118477.9,66217.95,11,10,0.0053
2025-09-18,105209.71,54594.35,11,5,0.0067
2025-09-19,117334.59,69062.19,9,8,0.0061
2025-09-20,76921.32,44154.03,10,2,0.0063
2025-09-21,69053.98,38715.49,10,4,0.0057
2025-09-22,111689.55,66227.0,7,5,0.004
2025-09-23,94651.23,52019.41,6,4,0.0054
2025-09-24,116281.69,64767.44,17,9,0.0107
2025-09-25,126730.53,70592.32,11,13,0.0048
2025-09-26,88108.86,54331.58,7,5,0.0082
2025-09-27,62406.4,31179.12,8,5,0.0061
2025-09-28,89621.46,50089.32,14,8,0.006
2025-09-29,83585.5,41865.4,10,4,0.0043
2025-09-30,125419.41,71959.71,10,10,0.0106
2025-10-01,117675.57,68211.28,16,16,0.0111
2025-10-02,109192.37,52016.08,8,7,0.0087
2025-10-03,102099.59,50499.0,12,9,0.0012
2025-10-04,66896.56,36543.4,17,4,0.0102
2025-10-05,72412.14,44850.25,8,2,0.0059
2025-10-06,124238.77,71739.85,11,8,0.0088
2025-10-07,111069.72,57310.04,12,7,0.0098
2025-10-08,110876.71,58124.93,4,11,0.0038
2025-10-09,127537.49,75223.2,17,8,0.0126
2025-10-10,127020.66,68972.1,13,13,0.0072
2025-10-11,84322.89,47883.26,7,8,0.0098
2025-10-12,85684.39,46825.08,8,6,0.0074
2025-10-13,127793.6,66155.88,17,6,0.0108
2025-10-14,113038.92,54642.72,15,8,0.0094
2025-10-15,109354.15,60280.94,8,2,0.0032
2025-10-16,124974.08,67986.08,10,7,0.0072
