month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,14,221028.2,53046.77,True,0.0156
2025-08,14,223777.46,53706.59,True,0.0369
2025-09,14,223002.62,53520.63,True,0.035
2025-10,17,283096.85,67943.24,True,0.0205
2025-11,16,257747.65,61859.44,True,0.0117
2025-12,16,265629.62,63751.11,True,0.0099
2026-01,15,242558.12,58213.95,True,0.0213
2026-02,16,258638.47,62073.23,True,0.0153
2026-03,16,256615.88,61587.81,True,0.0067
2026-04,16,268292.92,64390.3,True,0.012
2026-05,16,268928.7,64542.89,True,0.0222
2026-06,15,249894.68,59974.72,True,0.0309
