month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,25,403728.19,96894.77,True,0.117
2025-08,26,410692.36,49283.08,False,0.1001
2025-09,27,425093.73,102022.5,True,0.1093
2025-10,29,470938.57,113025.26,True,0.0963
2025-11,33,548385.22,131612.45,True,0.0945
2025-12,29,468809.6,56257.15,False,0.0914
2026-01,28,447206.99,107329.68,True,0.0902
2026-02,28,456968.58,109672.46,True,0.089
2026-03,29,480681.84,115363.64,True,0.099
2026-04,29,490957.14,117829.71,True,0.0922
2026-05,29,483933.64,116144.07,True,0.1024
2026-06,27,460262.99,110463.12,True,0.0959
