tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,981822.73,981822.73,73509.82,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1001842.09,1001842.09,107720.48,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-21,1,1030484.4,1030484.4,107035.2,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1168697.32,1168697.32,164274.7,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1448782.89,1448782.89,82760.49,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1255414.52,1255414.52,158306.38,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1090666.2,1090666.2,136610.21,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1210232.64,1210232.64,136616.17,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1125357.11,1125357.11,137058.94,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-21,1,1151042.42,1238671.5,176455.26,True
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1104942.02,1104942.02,114952.47,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-21,1,1043976.88,1043976.88,104521.38,False
