date,closing_balance,bounce_count,emi_debit,overdraft_used
2025-07-01,141145.46,0,0.0,False
2025-07-02,174398.62,0,0.0,False
2025-07-03,84258.81,0,0.0,False
2025-07-04,109475.05,0,0.0,False
2025-07-05,44843.27,0,35000.0,False
2025-07-06,79073.07,0,0.0,False
2025-07-07,85286.42,0,0.0,False
2025-07-08,69442.86,0,0.0,False
2025-07-09,87938.37,0,0.0,False
2025-07-10,24496.25,0,0.0,False
2025-07-11,-2664.88,1,0.0,True
2025-07-12,-15987.05,1,0.0,True
2025-07-13,-19781.45,0,0.0,True
2025-07-14,-7924.83,0,0.0,True
2025-07-15,3122.56,0,0.0,False
2025-07-16,31473.77,0,0.0,False
2025-07-17,-2048.96,0,0.0,True
2025-07-18,-23586.23,0,0.0,True
2025-07-19,37589.07,0,0.0,False
2025-07-20,11914.56,0,0.0,False
2025-07-21,76603.63,0,0.0,False
2025-07-22,62563.02,0,0.0,False
2025-07-23,42901.86,0,0.0,False
2025-07-24,4093.88,0,0.0,False
2025-07-25,-33277.55,0,0.0,True
2025-07-26,-48378.41,0,0.0,True
2025-07-27,-31483.54,0,0.0,True
2025-07-28,-53686.88,0,0.0,True
2025-07-29,-35216.5,0,0.0,True
2025-07-30,-42952.36,0,0.0,True
2025-07-31,-56569.97,0,0.0,True
2025-08-01,-85944.15,0,0.0,True
2025-08-02,-90305.03,0,0.0,True
2025-08-03,-100000.0,0,0.0,True
2025-08-04,-97061.76,1,0.0,True
2025-08-05,-100000.0,0,35000.0,True
2025-08-06,-79990.97,0,0.0,True
2025-08-07,-60514.35,0,0.0,True
2025-08-08,-61705.67,0,0.0,True
2025-08-09,-93031.76,0,0.0,True
2025-08-10,-100000.0,0,0.0,True
2025-08-11,-96212.76,0,0.0,True
2025-08-12,-21801.66,0,0.0,True
2025-08-13,14663.36,0,0.0,False
2025-08-14,49028.88,0,0.0,False
2025-08-15,94090.1,0,0.0,False
2025-08-16,102469.51,0,0.0,False
2025-08-17,140475.35,0,0.0,False
2025-08-18,72889.01,0,0.0,False
2025-08-19,84541.98,0,0.0,False
2025-08-20,140154.87,0,0.0,False
2025-08-21,203291.3,0,0.0,False
2025-08-22,175231.33,0,0.0,False
2025-08-23,139440.69,1,0.0,False
2025-08-24,153405.65,0,0.0,False
2025-08-25,165800.87,0,0.0,False
2025-08-26,153148.73,0,0.0,False
