tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-26,6,1373588.05,1373588.05,179604.55,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,2066744.36,2066744.36,255878.56,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-24,4,2295914.38,2091132.17,398983.46,True
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1207209.88,1207209.88,155241.91,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-22,2,1103460.36,1103460.36,95860.77,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,2147063.49,2147063.49,334179.26,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-28,8,650114.76,650114.76,67625.14,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-21,1,1236905.96,1352803.43,132373.4,True
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1260978.3,1260978.3,140135.21,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-21,1,1696405.8,1696405.8,226194.66,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1228790.98,1228790.98,126401.58,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-30,10,1504375.27,1504375.27,197633.42,False
