tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-22,2,1146440.27,1146440.27,131789.92,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-28,8,1099752.6,1099752.6,137283.6,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-27,7,1138043.99,1138043.99,138483.29,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-12-05,15,1262491.37,1262491.37,150072.56,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-24,4,1276246.01,1276246.01,160750.67,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-02-04,15,1001123.55,1001123.55,130977.84,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-03-04,12,1032746.71,1032746.71,106373.43,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-28,8,1034200.84,1034200.84,134339.13,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-26,6,1042634.44,1123435.8,103332.74,True
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-27,7,964593.1,1047460.15,158941.92,True
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-29,9,961987.98,961987.98,140059.19,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-08-07,18,989155.66,989155.66,131289.68,False
