tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-21,1,1058299.52,1058299.52,111803.6,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,1008298.52,1008298.52,107253.86,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1182235.42,1182235.42,158092.67,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1313874.72,1313874.72,116545.2,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,1704576.74,1704576.74,207013.39,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-22,2,1400399.05,1400399.05,144180.51,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-21,1,1340746.8,1340746.8,165975.39,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1337812.18,1337812.18,173612.43,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-22,2,1276167.66,1276167.66,177180.97,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1298802.39,1298802.39,176077.98,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-25,5,1149391.3,1149391.3,137206.18,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1158278.19,1158278.19,131859.72,False
