month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,14,225838.36,54201.21,True,0.0537
2025-08,15,253765.14,60903.63,True,0.0309
2025-09,15,236032.67,56647.84,True,0.0466
2025-10,17,270911.96,65018.87,True,0.0554
2025-11,20,323393.83,77614.52,True,0.0276
2025-12,17,281872.1,67649.3,True,0.0392
2026-01,16,260972.43,62633.38,True,0.0336
2026-02,16,261762.12,62822.91,True,0.0338
2026-03,16,257776.56,61866.37,True,0.0547
2026-04,15,250153.35,60036.8,True,0.0435
2026-05,15,248423.75,59621.7,True,0.0512
2026-06,15,254483.72,61076.09,True,0.0382
