tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,1546939.11,1546939.11,190594.41,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-20,0,1731425.52,1731425.52,245559.72,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,1516998.64,1516998.64,169225.97,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,1778695.03,1778695.03,232510.46,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-20,0,1955720.09,1955720.09,208660.99,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,1784693.53,1784693.53,237912.08,False
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,1632752.24,1632752.24,151033.08,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,1786013.0,1786013.0,268306.88,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-20,0,1882752.01,1882752.01,199086.52,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,1970498.78,1970498.78,286394.97,False
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,1696671.76,1696671.76,168091.47,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,1661421.24,1661421.24,227591.96,False
