tax_period,return_type,due_date,filing_date,filing_delay_days,turnover_reported_gstr1,turnover_reported_gstr3b,itc_claimed,mismatch_flag
2025-07-01,GSTR-1/3B,2025-08-20,2025-08-20,0,538714.18,538714.18,75076.34,False
2025-08-01,GSTR-1/3B,2025-09-20,2025-09-21,1,624578.6,624578.6,79430.13,False
2025-09-01,GSTR-1/3B,2025-10-20,2025-10-20,0,566319.47,566319.47,91067.39,False
2025-10-01,GSTR-1/3B,2025-11-20,2025-11-20,0,680125.4,680125.4,84018.84,False
2025-11-01,GSTR-1/3B,2025-12-20,2025-12-21,1,723964.95,723964.95,94004.05,False
2025-12-01,GSTR-1/3B,2026-01-20,2026-01-20,0,649142.97,589923.16,84605.21,True
2026-01-01,GSTR-1/3B,2026-02-20,2026-02-20,0,674189.01,674189.01,89610.75,False
2026-02-01,GSTR-1/3B,2026-03-20,2026-03-20,0,612329.37,612329.37,74517.17,False
2026-03-01,GSTR-1/3B,2026-04-20,2026-04-21,1,641069.33,641069.33,83381.76,False
2026-04-01,GSTR-1/3B,2026-05-20,2026-05-20,0,555846.05,490006.87,47047.18,True
2026-05-01,GSTR-1/3B,2026-06-20,2026-06-20,0,577880.37,577880.37,60876.53,False
2026-06-01,GSTR-1/3B,2026-07-20,2026-07-20,0,652687.69,652687.69,65033.43,False
