month,employee_count,wage_bill,pf_contribution_amount,pf_contribution_on_time,employee_churn_rate
2025-07,17,273530.69,65647.37,True,0.0272
2025-08,17,278392.87,66814.29,True,0.0103
2025-09,19,308635.54,74072.53,True,0.0222
2025-10,20,319095.85,76583.0,True,0.0363
2025-11,20,317564.55,76215.49,True,0.0307
2025-12,20,320055.85,38406.7,False,0.0373
2026-01,19,321003.26,77040.78,True,0.0203
2026-02,19,312823.31,75077.59,True,0.0323
2026-03,19,315048.69,75611.69,True,0.0232
2026-04,19,323494.04,77638.57,True,0.0227
2026-05,18,301575.14,36189.02,False,0.0185
2026-06,18,300335.93,72080.62,True,0.0136
