date,inflow_amount,outflow_amount,transaction_count,unique_counterparty_count,refund_rate
2025-07-01,400331.92,333692.84,5,9,0.0124
2025-07-02,297513.57,221507.29,3,4,0.0143
2025-07-03,323127.08,249961.35,11,8,0.0055
2025-07-04,368240.89,307121.55,3,6,0.0078
2025-07-05,172821.72,136671.99,5,3,0.0075
2025-07-06,156410.58,128959.36,4,4,0.014
2025-07-07,369384.27,289463.62,6,8,0.0086
2025-07-08,229931.05,170828.25,6,4,0.0132
2025-07-09,361105.34,298546.2,7,9,0.0086
2025-07-10,269846.18,197563.85,4,5,0.0081
2025-07-11,368910.88,306869.79,10,6,0.0077
2025-07-12,86906.18,63593.37,5,1,0.0125
2025-07-13,158644.38,123283.48,6,3,0.0099
2025-07-14,330322.92,266170.77,8,8,0.014
2025-07-15,257864.24,215350.94,11,7,0.0086
2025-07-16,326623.69,248274.62,9,6,0.0131
2025-07-17,301896.84,234313.84,6,9,0.0132
2025-07-18,368478.27,302129.97,6,7,0.0097
2025-07-19,142243.23,109290.34,6,2,0.0071
2025-07-20,111519.91,82578.75,4,5,0.0095
2025-07-21,403221.08,344935.65,4,9,0.0095
2025-07-22,428546.14,338319.83,8,4,0.0159
2025-07-23,265995.62,207082.76,7,2,0.0121
2025-07-24,359410.32,286339.09,5,8,0.0114
2025-07-25,281134.72,246755.5,4,3,0.0077
2025-07-26,151972.78,120215.74,6,3,0.0101
2025-07-27,269236.12,219086.12,7,7,0.0148
2025-07-28,0.0,0.0,0,0,0.0
2025-07-29,294298.01,246458.87,5,6,0.0088
2025-07-30,320890.57,271000.35,6,2,0.0123
2025-07-31,334622.25,254030.0,5,6,0.0118
2025-08-01,382346.98,314703.06,8,6,0.0086
2025-08-02,139029.02,115710.25,4,3,0.0078
2025-08-03,0.0,0.0,0,0,0.0
2025-08-04,338280.37,239485.89,8,3,0.0087
2025-08-05,368118.37,268430.64,8,7,0.0077
2025-08-06,289819.36,244689.45,3,8,0.0128
2025-08-07,399896.04,317287.75,6,7,0.0134
2025-08-08,222258.1,176464.21,2,2,0.0109
2025-08-09,194110.1,151874.81,2,2,0.015
2025-08-10,137811.84,120578.98,4,1,0.0095
2025-08-11,256195.49,209393.53,2,3,0.0084
2025-08-12,351163.8,261332.93,6,4,0.0097
2025-08-13,186462.39,144778.15,5,3,0.0118
2025-08-14,446046.61,371084.32,12,4,0.0117
2025-08-15,274687.21,228075.65,9,6,0.0085
2025-08-16,173497.46,139837.55,7,4,0.0086
2025-08-17,176277.63,149731.99,7,5,0.0128
2025-08-18,435048.13,304370.84,7,4,0.0131
2025-08-19,382415.91,311185.02,3,9,0.0078
2025-08-20,431345.35,346914.94,7,5,0.006
2025-08-21,485423.53,403287.5,7,13,0.0085
2025-08-22,432807.69,365357.53,5,6,0.012
2025-08-23,151384.41,123111.79,9,2,0.01
2025-08-24,127267.44,104210.72,4,3,0.0088
2025-08-25,352733.2,290983.61,5,10,0.0114
2025-08-26,315787.16,257066.07,8,5,0.0157
2025-08-27,266308.71,211790.07,8,2,0.0135
2025-08-28,505052.53,452167.97,6,10,0.0121
2025-08-29,318860.41,258296.73,3,7,0.0113
2025-08-30,128060.43,103169.24,5,3,0.0058
2025-08-31,148639.99,113041.4,4,1,0.004
2025-09-01,345742.86,300625.85,7,5,0.0149
2025-09-02,0.0,0.0,0,0,0.0
2025-09-03,316981.08,250171.63,6,7,0.0139
2025-09-04,232541.91,191016.19,4,3,0.009
2025-09-05,296800.99,242686.29,13,5,0.0067
2025-09-06,165852.81,129572.26,8,1,0.0058
2025-09-07,173723.0,128787.05,4,2,0.0119
2025-09-08,481439.96,376601.17,5,11,0.0063
2025-09-09,357847.65,299001.73,5,7,0.0161
2025-09-10,401528.74,312847.6,7,5,0.0096
2025-09-11,346943.98,278276.23,5,2,0.0068
2025-09-12,509070.02,453763.26,10,8,0.0076
2025-09-13,131958.48,108549.35,9,3,0.0143
2025-09-14,212879.81,168155.53,3,8,0.0134
2025-09-15,485338.58,415154.09,9,6,0.0124
2025-09-16,264812.63,214820.1,5,5,0.0073
2025-09-17,375405.28,291513.3,3,2,0.0074
2025-09-18,405851.69,322021.55,7,3,0.0153
2025-09-19,340511.29,270091.89,6,10,0.0146
2025-09-20,240809.07,204909.12,5,2,0.0107
2025-09-21,158060.54,125549.72,4,2,0.0059
2025-09-22,516813.9,409829.65,8,4,0.0117
2025-09-23,448674.9,362876.82,4,8,0.0129
2025-09-24,371577.62,295564.17,5,5,0.0134
2025-09-25,298733.77,228151.86,7,4,0.0039
2025-09-26,523945.53,410702.74,8,12,0.0118
2025-09-27,134024.56,103921.45,8,2,0.008
2025-09-28,159475.68,120199.26,7,4,0.0127
2025-09-29,366602.93,309346.87,5,10,0.0096
2025-09-30,369797.98,313191.74,5,6,0.01
2025-10-01,359499.02,287475.55,4,6,0.0054
2025-10-02,415068.04,329644.48,4,3,0.012
2025-10-03,353693.02,290247.67,4,10,0.0146
2025-10-04,247077.86,204664.86,6,6,0.0115
2025-10-05,131298.6,104494.03,6,1,0.0077
2025-10-06,311262.25,249141.37,4,6,0.0106
2025-10-07,409184.76,363149.13,7,6,0.0085
2025-10-08,381137.54,303909.59,6,9,0.0075
2025-10-09,485397.31,422411.53,4,9,0.0082
2025-10-10,279819.0,209879.31,4,7,0.0144
2025-10-11,165585.11,140331.17,4,2,0.0125
2025-10-12,133468.29,102785.09,9,3,0.0115
2025-10-13,491587.75,397626.24,9,9,0.0229
2025-10-14,335261.55,259614.05,5,5,0.0152
2025-10-15,365811.9,304856.16,4,5,0.0102
2025-10-16,662111.96,530951.24,8,15,0.0154
2025-10-17,591977.73,463097.43,7,7,0.0137
2025-10-18,155635.69,110916.21,8,2,0.0092
2025-10-19,164471.56,126753.49,2,2,0.0082
2025-10-20,422791.94,329860.88,6,5,0.0145
2025-10-21,271480.22,211539.1,10,2,0.0083
2025-10-22,473802.03,396094.54,7,6,0.0117
2025-10-23,401587.48,327770.0,5,10,0.0054
2025-10-24,366152.85,311313.01,12,10,0.0086
2025-10-25,294564.57,232807.85,4,6,0.0104
2025-10-26,165421.51,131834.77,4,4,0.0093
2025-10-27,476413.48,352513.38,4,15,0.0116
2025-10-28,406325.67,364071.46,8,7,0.0063
2025-10-29,293871.71,258556.83,5,6,0.0093
2025-10-30,494961.71,415558.81,15,8,0.0112
2025-10-31,519148.06,416133.72,9,5,0.0105
2025-11-01,160423.41,135261.73,6,3,0.0122
2025-11-02,219218.89,178537.71,5,2,0.0129
2025-11-03,287677.33,243443.08,5,4,0.0094
2025-11-04,407299.63,345294.0,8,4,0.0075
2025-11-05,633573.1,531128.93,11,2,0.0089
2025-11-06,402255.15,325245.43,4,6,0.0081
2025-11-07,409881.15,325732.06,3,5,0.0137
2025-11-08,331005.65,256230.31,9,3,0.0139
2025-11-09,241858.41,203053.18,14,6,0.0134
2025-11-10,297548.4,256967.87,9,6,0.012
2025-11-11,384927.25,296020.55,9,9,0.0102
2025-11-12,547050.66,417885.58,10,14,0.0125
2025-11-13,400276.33,298879.61,8,4,0.0099
2025-11-14,402170.1,314065.54,8,5,0.0154
2025-11-15,198888.11,146396.19,6,3,0.0133
2025-11-16,221760.06,174925.32,5,4,0.0102
2025-11-17,540120.94,395184.38,5,7,0.0082
2025-11-18,0.0,0.0,0,0,0.0
2025-11-19,539145.25,403596.09,8,10,0.008
2025-11-20,463879.14,407470.86,7,9,0.007
2025-11-21,364682.73,266692.74,5,4,0.0095
2025-11-22,233894.68,181937.26,6,7,0.0126
2025-11-23,213999.13,171074.59,4,2,0.018
2025-11-24,441025.09,338681.56,7,6,0.0131
2025-11-25,367903.88,280714.38,3,11,0.0091
2025-11-26,294898.04,226759.17,11,10,0.009
2025-11-27,516090.8,414364.74,5,10,0.0106
2025-11-28,449900.06,349520.41,8,12,0.0093
2025-11-29,163177.46,125639.51,4,6,0.0145
2025-11-30,134411.59,107544.26,4,3,0.0172
2025-12-01,406726.4,335384.17,7,5,0.0129
2025-12-02,263099.07,204691.17,7,3,0.0096
2025-12-03,395802.39,317853.16,6,7,0.0154
2025-12-04,319379.73,228200.26,10,6,0.0072
2025-12-05,441500.24,332695.32,9,12,0.0078
2025-12-06,235976.66,199352.65,5,4,0.0048
2025-12-07,182834.14,147727.94,1,3,0.0148
2025-12-08,492315.7,423377.2,5,3,0.0057
2025-12-09,214579.79,168606.76,7,1,0.0101
2025-12-10,397418.63,322578.52,9,5,0.0113
2025-12-11,343146.0,274470.14,4,4,0.0108
2025-12-12,409829.6,333943.58,5,13,0.0109
2025-12-13,191407.02,156620.06,2,3,0.009
2025-12-14,202895.56,163846.45,4,3,0.0102
2025-12-15,333449.86,274933.96,8,8,0.01
2025-12-16,549388.12,406796.42,9,11,0.0092
2025-12-17,382370.57,278227.64,5,10,0.0118
2025-12-18,443486.77,380507.42,8,10,0.0048
2025-12-19,531580.69,443245.91,6,6,0.0123
2025-12-20,156050.53,111041.27,5,5,0.0141
2025-12-21,138143.21,114639.94,7,0,0.0152
2025-12-22,448363.89,340565.76,3,9,0.0119
2025-12-23,455743.37,343049.68,5,11,0.0118
2025-12-24,492966.16,402108.08,11,10,0.0096
2025-12-25,457310.57,380990.49,9,8,0.0071
2025-12-26,424742.63,344511.35,7,7,0.0071
2025-12-27,155842.65,128632.56,3,2,0.0076
2025-12-28,221518.47,195541.22,5,2,0.0109
2025-12-29,416944.44,348263.05,6,8,0.0075
2025-12-30,498166.94,388972.12,8,9,0.0086
2025-12-31,411478.46,318070.34,9,8,0.01
2026-01-01,0.0,0.0,0,0,0.0
2026-01-02,407756.13,329020.49,11,12,0.0083
2026-01-03,122659.69,97570.3,4,2,0.0191
2026-01-04,158762.2,127669.35,4,3,0.0086
2026-01-05,436734.95,332624.58,5,4,0.0101
2026-01-06,311399.19,259422.1,6,3,0.0091
2026-01-07,417779.13,307814.39,7,7,0.014
2026-01-08,324127.29,286096.4,9,4,0.0139
2026-01-09,284934.23,214775.09,6,10,0.0069
2026-01-10,187940.24,140663.32,6,3,0.0118
2026-01-11,151238.49,113543.15,5,3,0.0092
2026-01-12,500223.3,402080.98,9,16,0.0114
2026-01-13,465516.86,358626.23,5,12,0.0109
2026-01-14,262051.63,201597.38,6,2,0.0164
2026-01-15,439387.49,349634.42,4,7,0.0137
2026-01-16,356826.6,284934.32,4,1,0.0144
2026-01-17,120571.35,94921.43,3,5,0.0064
2026-01-18,192947.99,156542.27,8,3,0.0123
2026-01-19,394415.31,348685.66,8,11,0.0144
2026-01-20,388380.89,334040.12,9,10,0.0082
2026-01-21,635027.66,473854.04,12,9,0.0045
2026-01-22,0.0,0.0,0,0,0.0
2026-01-23,492549.32,375879.63,7,7,0.0144
2026-01-24,195684.02,166909.59,9,0,0.0173
2026-01-25,140252.23,115337.95,10,2,0.0085
2026-01-26,289207.84,214085.02,3,5,0.0062
2026-01-27,407884.87,322001.11,10,8,0.0128
2026-01-28,371284.67,286958.25,6,7,0.004
2026-01-29,419730.52,344359.71,6,8,0.0139
2026-01-30,393403.39,318639.64,6,10,0.0129
2026-01-31,161235.96,136063.9,2,1,0.0167
2026-02-01,163723.7,135609.91,5,6,0.0137
2026-02-02,459391.4,326413.0,6,7,0.0091
2026-02-03,337254.93,282654.3,11,8,0.0133
2026-02-04,371963.5,279952.43,4,4,0.0068
2026-02-05,437020.39,310728.44,6,9,0.009
2026-02-06,403592.9,332035.94,6,10,0.0138
2026-02-07,0.0,0.0,0,0,0.0
2026-02-08,222808.65,165583.08,7,2,0.0062
2026-02-09,286340.29,241284.87,11,4,0.0073
2026-02-10,351034.74,276007.26,4,10,0.0073
2026-02-11,281143.88,205711.5,5,3,0.0101
2026-02-12,276431.63,222032.93,7,6,0.0137
2026-02-13,319827.26,287568.93,4,7,0.0092
2026-02-14,179802.21,140995.72,8,2,0.0127
2026-02-15,218321.24,171000.6,7,4,0.0064
2026-02-16,355013.69,315931.7,5,8,0.0144
2026-02-17,338539.74,268676.44,10,5,0.0072
2026-02-18,348923.75,270100.37,7,6,0.0119
2026-02-19,470625.98,377375.63,11,10,0.0112
2026-02-20,254856.04,199497.85,8,3,0.0097
2026-02-21,184215.95,163110.97,5,4,0.0051
2026-02-22,172767.22,132913.58,6,1,0.0105
2026-02-23,393810.6,323242.76,6,4,0.0092
2026-02-24,300746.13,248747.45,5,4,0.0095
2026-02-25,432890.03,341398.94,6,5,0.0079
2026-02-26,327156.77,268071.93,1,5,0.0094
2026-02-27,293750.18,244019.29,8,5,0.0136
2026-02-28,166785.42,134032.57,5,3,0.0104
2026-03-01,159742.86,126346.64,5,4,0.0106
2026-03-02,352991.33,269006.79,4,3,0.0096
2026-03-03,335087.71,286453.77,4,5,0.0117
2026-03-04,323859.53,260185.91,5,3,0.0127
2026-03-05,308408.0,255306.55,6,6,0.0161
2026-03-06,451229.95,355244.87,8,8,0.0076
2026-03-07,161842.56,127206.34,3,5,0.0152
2026-03-08,128765.48,96411.88,11,2,0.0101
2026-03-09,328262.54,274846.69,8,4,0.0113
2026-03-10,284876.54,229994.62,8,5,0.0122
2026-03-11,263336.04,212137.26,5,6,0.0044
2026-03-12,540170.18,416625.4,9,6,0.0071
2026-03-13,352291.2,288477.77,4,7,0.0124
2026-03-14,148872.31,123346.05,7,5,0.0106
2026-03-15,190875.68,145734.18,5,8,0.0089
2026-03-16,385882.51,280204.23,5,6,0.0111
2026-03-17,655107.71,506874.11,10,11,0.0095
2026-03-18,351170.33,271619.78,4,9,0.0096
2026-03-19,370098.48,314062.76,8,7,0.0173
2026-03-20,444963.76,351717.85,7,7,0.0132
2026-03-21,161055.95,126133.87,8,2,0.0079
2026-03-22,194218.14,147723.65,1,6,0.007
2026-03-23,616936.94,515733.74,13,6,0.0102
2026-03-24,454583.87,362400.33,2,7,0.0136
2026-03-25,369134.06,307700.75,7,8,0.0119
2026-03-26,428287.85,355067.32,6,5,0.0097
2026-03-27,449804.13,348208.86,11,5,0.0148
2026-03-28,178199.27,142320.28,5,1,0.0117
2026-03-29,168709.19,131333.82,5,0,0.0123
2026-03-30,547388.71,423677.4,10,14,0.0102
2026-03-31,278696.3,192616.47,9,2,0.0116
2026-04-01,413470.78,330057.47,9,10,0.0156
2026-04-02,385069.95,292004.16,4,4,0.011
2026-04-03,310353.1,235047.01,4,1,0.0116
2026-04-04,185571.57,143038.19,5,1,0.0121
2026-04-05,168470.22,138185.95,11,3,0.0071
2026-04-06,275442.21,211477.11,6,6,0.011
2026-04-07,456656.95,374879.54,7,7,0.015
2026-04-08,385282.97,324788.55,3,8,0.0113
2026-04-09,293913.84,240802.58,5,7,0.0105
2026-04-10,377236.25,292394.63,9,7,0.0094
2026-04-11,205571.93,171445.3,6,3,0.014
2026-04-12,143770.36,117411.56,8,2,0.0042
2026-04-13,353878.58,272724.76,1,6,0.0122
2026-04-14,406313.39,328979.46,10,11,0.0079
2026-04-15,360913.99,299452.31,12,11,0.0131
2026-04-16,348258.78,277974.8,8,6,0.0121
2026-04-17,593145.96,503819.75,10,8,0.0099
2026-04-18,146495.72,111587.38,3,3,0.0149
2026-04-19,205554.68,167875.25,4,2,0.0101
2026-04-20,323098.58,253164.69,6,6,0.0113
2026-04-21,0.0,0.0,0,0,0.0
2026-04-22,256796.6,197688.94,8,5,0.0085
2026-04-23,411491.34,335567.34,9,8,0.0098
2026-04-24,366278.18,301660.84,3,6,0.013
2026-04-25,168110.89,135742.57,3,7,0.0141
2026-04-26,188059.7,143304.88,6,2,0.006
2026-04-27,0.0,0.0,0,0,0.0
2026-04-28,482627.58,383912.77,12,11,0.0053
2026-04-29,506623.69,414733.83,4,6,0.0068
2026-04-30,356054.93,305735.13,6,9,0.0143
2026-05-01,337390.71,272525.11,6,7,0.0096
2026-05-02,172949.14,144994.11,8,3,0.0112
2026-05-03,171773.28,126447.23,6,1,0.0161
2026-05-04,465982.53,345903.2,9,6,0.0087
2026-05-05,368510.53,296528.24,7,6,0.0118
2026-05-06,334627.04,255584.25,8,10,0.007
2026-05-07,501517.75,404940.76,6,13,0.0125
2026-05-08,455568.23,387444.41,7,11,0.0085
2026-05-09,201981.9,156114.95,4,2,0.0081
2026-05-10,147234.68,123793.67,4,3,0.007
2026-05-11,543768.59,424858.41,12,6,0.0108
2026-05-12,370648.57,318060.58,9,11,0.0084
2026-05-13,352974.01,299606.05,4,6,0.0133
2026-05-14,468721.36,372229.4,7,15,0.0106
2026-05-15,312011.17,241866.85,9,8,0.0139
2026-05-16,164712.86,129031.71,9,1,0.0142
2026-05-17,156841.82,126447.11,9,3,0.0138
2026-05-18,373439.79,303152.93,8,11,0.0118
2026-05-19,0.0,0.0,0,0,0.0
2026-05-20,227665.78,188271.92,3,6,0.0112
2026-05-21,444315.34,374022.47,8,6,0.0103
2026-05-22,450345.08,386625.71,6,6,0.0135
2026-05-23,201763.54,165766.85,4,5,0.0051
2026-05-24,180602.64,143411.88,3,1,0.0085
2026-05-25,426876.19,332173.64,7,6,0.0088
2026-05-26,331824.7,266087.32,5,7,0.0118
2026-05-27,535244.54,415573.52,10,9,0.0124
2026-05-28,418598.03,349816.22,10,8,0.0096
2026-05-29,501271.1,419644.52,7,10,0.0077
2026-05-30,0.0,0.0,0,0,0.0
2026-05-31,140366.72,119160.55,3,1,0.0079
2026-06-01,434684.8,346946.86,11,14,0.009
2026-06-02,369817.51,299909.9,2,5,0.0111
2026-06-03,389451.06,312590.68,10,8,0.0111
2026-06-04,417767.98,338464.82,7,4,0.0045
2026-06-05,0.0,0.0,0,0,0.0
2026-06-06,138669.97,116245.06,2,1,0.0125
2026-06-07,210372.13,178705.39,4,1,0.0119
2026-06-08,387674.55,281076.92,6,3,0.0127
2026-06-09,372753.58,266409.46,7,6,0.0108
2026-06-10,308159.93,227885.66,5,5,0.0088
2026-06-11,345705.28,313717.78,10,2,0.0081
2026-06-12,447642.32,377695.42,7,8,0.0136
2026-06-13,186164.09,144314.49,6,4,0.0107
2026-06-14,197954.17,170057.38,1,7,0.0063
2026-06-15,452612.22,346958.21,11,6,0.0093
2026-06-16,373151.83,312412.2,5,7,0.01
2026-06-17,297265.04,226005.86,5,4,0.0128
2026-06-18,380662.82,320904.79,13,4,0.0136
2026-06-19,487241.4,389217.83,5,4,0.018
2026-06-20,163677.65,118562.29,5,3,0.0168
2026-06-21,182740.76,145279.2,3,1,0.008
2026-06-22,386862.04,310302.32,11,9,0.011
2026-06-23,380867.67,296666.41,5,13,0.0133
2026-06-24,446455.72,368384.03,6,8,0.0125
2026-06-25,536238.1,434446.73,4,6,0.0109
